model,totalTime,attempts,answerWord,guessWords,won
Constraints,5.139589071273804,5,"{'answer': 'JOINT', 'letters': {'J': 1, 'O': 1, 'I': 1, 'N': 1, 'T': 1}}","[('SALET', '00002'), ('QUOIT', '00112'), ('PIVOT', '01012'), ('NOINT', '12202'), ('JOINT', '22222'), None]",True
Constraints,5.1863627433776855,5,"{'answer': 'CLEAR', 'letters': {'C': 1, 'L': 1, 'E': 1, 'A': 1, 'R': 1}}","[('SALET', '01110'), ('LEZZA', '11001'), ('ALURE', '12011'), ('BLEAR', '02222'), ('CLEAR', '22222'), None]",True
Constraints,4.496412754058838,4,"{'answer': 'SAVOY', 'letters': {'S': 1, 'A': 1, 'V': 1, 'O': 1, 'Y': 1}}","[('TRACE', '00100'), ('DOLIA', '01001'), ('SAJOU', '22020'), ('SAVOY', '22222'), None, None]",True
Constraints,5.176222324371338,4,"{'answer': 'COULD', 'letters': {'C': 1, 'O': 1, 'U': 1, 'L': 1, 'D': 1}}","[('SALET', '00100'), ('WOOLD', '02022'), ('MOULD', '02222'), ('COULD', '22222'), None, None]",True
Constraints,3.151602268218994,3,"{'answer': 'TROVE', 'letters': {'T': 1, 'R': 1, 'O': 1, 'V': 1, 'E': 1}}","[('SALET', '00011'), ('VETCH', '11100'), ('TROVE', '22222'), None, None, None]",True
Constraints,5.5146520137786865,5,"{'answer': 'ENJOY', 'letters': {'E': 1, 'N': 1, 'J': 1, 'O': 1, 'Y': 1}}","[('TRACE', '00001'), ('EXIES', '20000'), ('EGGED', '20000'), ('ENEMY', '22002'), ('ENJOY', '22222'), None]",True
Constraints,5.245149374008179,4,"{'answer': 'AMASS', 'letters': {'A': 2, 'M': 1, 'S': 2}}","[('SALET', '11000'), ('ARIAS', '20012'), ('AXONS', '20002'), ('AMASS', '22222'), None, None]",True
Constraints,3.078298330307007,3,"{'answer': 'TRADE', 'letters': {'T': 1, 'R': 1, 'A': 1, 'D': 1, 'E': 1}}","[('TRACE', '22202'), ('TRAVE', '22202'), ('TRADE', '22222'), None, None, None]",True
Constraints,4.13917875289917,4,"{'answer': 'CHART', 'letters': {'C': 1, 'H': 1, 'A': 1, 'R': 1, 'T': 1}}","[('SALET', '01002'), ('KORAT', '00112'), ('TRANT', '11200'), ('CHART', '22222'), None, None]",True
Constraints,5.155947208404541,5,"{'answer': 'LEARN', 'letters': {'L': 1, 'E': 1, 'A': 1, 'R': 1, 'N': 1}}","[('TRACE', '01201'), ('ENARM', '11220'), ('NEARS', '12220'), ('YEARN', '02222'), ('LEARN', '22222'), None]",True
Constraints,6.179813385009766,6,"{'answer': 'LATHE', 'letters': {'L': 1, 'A': 1, 'T': 1, 'H': 1, 'E': 1}}","[('SALET', '02111'), ('LATTE', '22202'), ('LATTE', '22202'), ('LATTE', '22202'), ('LATTE', '22202'), ('LATKE', '22202')]",False
Constraints,3.0833077430725098,3,"{'answer': 'WALTZ', 'letters': {'W': 1, 'A': 1, 'L': 1, 'T': 1, 'Z': 1}}","[('SALET', '02201'), ('MALTY', '02220'), ('WALTZ', '22222'), None, None, None]",True
Constraints,4.1074371337890625,4,"{'answer': 'SCANT', 'letters': {'S': 1, 'C': 1, 'A': 1, 'N': 1, 'T': 1}}","[('TRACE', '10210'), ('CLAUT', '10202'), ('SCATT', '22210'), ('SCANT', '22222'), None, None]",True
Constraints,4.0962934494018555,3,"{'answer': 'LARGE', 'letters': {'L': 1, 'A': 1, 'R': 1, 'G': 1, 'E': 1}}","[('SALET', '02110'), ('PAGLE', '02112'), ('LARGE', '22222'), None, None, None]",True
Constraints,4.391284465789795,4,"{'answer': 'MACAW', 'letters': {'M': 1, 'A': 2, 'C': 1, 'W': 1}}","[('SALET', '02000'), ('BAIZA', '02001'), ('MACHO', '22200'), ('MACAW', '22222'), None, None]",True
Constraints,6.377309083938599,6,"{'answer': 'GAUDY', 'letters': {'G': 1, 'A': 1, 'U': 1, 'D': 1, 'Y': 1}}","[('SALET', '02000'), ('PAYOR', '02100'), ('YAKKA', '12000'), ('BACCY', '02002'), ('WADDY', '02102'), ('DAGGY', '12102')]",False
Constraints,4.190228700637817,4,"{'answer': 'BLUFF', 'letters': {'B': 1, 'L': 1, 'U': 1, 'F': 2}}","[('SALET', '00100'), ('PICUL', '00011'), ('FLUNK', '12200'), ('BLUFF', '22222'), None, None]",True
Constraints,6.368452072143555,6,"{'answer': 'MUSTY', 'letters': {'M': 1, 'U': 1, 'S': 1, 'T': 1, 'Y': 1}}","[('TRACE', '10000'), ('JOUST', '00111'), ('DUITS', '02021'), ('BUSTY', '02222'), ('LUSTY', '02222'), ('MUSTY', '22222')]",True
Constraints,5.383591175079346,5,"{'answer': 'CRACK', 'letters': {'C': 2, 'R': 1, 'A': 1, 'K': 1}}","[('SALET', '01000'), ('POWAN', '00010'), ('AURUM', '10100'), ('BRAVA', '02200'), ('CRACK', '22222'), None]",True
Constraints,6.18496036529541,5,"{'answer': 'CHURN', 'letters': {'C': 1, 'H': 1, 'U': 1, 'R': 1, 'N': 1}}","[('TRACE', '01010'), ('CURLI', '21100'), ('CHURR', '22220'), ('CHURR', '22220'), ('CHURN', '22222'), None]",True
Constraints,6.2776336669921875,6,"{'answer': 'RURAL', 'letters': {'R': 2, 'U': 1, 'A': 1, 'L': 1}}","[('SALET', '01100'), ('ALMAH', '11000'), ('GORAL', '00222'), ('FURAL', '02222'), ('DURAL', '02222'), ('JURAL', '02222')]",False
Constraints,2.0779473781585693,2,"{'answer': 'POLYP', 'letters': {'P': 2, 'O': 1, 'L': 1, 'Y': 1}}","[('SALET', '00200'), ('POLYP', '22222'), None, None, None, None]",True
Constraints,3.266598701477051,3,"{'answer': 'MOTIF', 'letters': {'M': 1, 'O': 1, 'T': 1, 'I': 1, 'F': 1}}","[('TRACE', '10000'), ('MOTTY', '22200'), ('MOTIF', '22222'), None, None, None]",True
Constraints,4.1248931884765625,4,"{'answer': 'TRASH', 'letters': {'T': 1, 'R': 1, 'A': 1, 'S': 1, 'H': 1}}","[('TRACE', '22200'), ('TRAMP', '22200'), ('TRANS', '22201'), ('TRASH', '22222'), None, None]",True
Constraints,5.1902337074279785,5,"{'answer': 'SWAMI', 'letters': {'S': 1, 'W': 1, 'A': 1, 'M': 1, 'I': 1}}","[('TRACE', '00200'), ('SPASM', '20201'), ('SHAMS', '20220'), ('SLAMS', '20220'), ('SWAMI', '22222'), None]",True
Constraints,4.116778612136841,4,"{'answer': 'FLEET', 'letters': {'F': 1, 'L': 1, 'E': 2, 'T': 1}}","[('SALET', '00122'), ('GLEET', '02222'), ('BLUET', '02022'), ('FLEET', '22222'), None, None]",True
Constraints,7.635364532470703,6,"{'answer': 'HONEY', 'letters': {'H': 1, 'O': 1, 'N': 1, 'E': 1, 'Y': 1}}","[('TRACE', '00001'), ('JESUS', '01000'), ('EDGED', '10000'), ('WINEY', '00222'), ('MONEY', '02222'), ('HONEY', '22222')]",True
Constraints,4.249247312545776,4,"{'answer': 'TIPSY', 'letters': {'T': 1, 'I': 1, 'P': 1, 'S': 1, 'Y': 1}}","[('SALET', '10001'), ('COTTS', '00101'), ('BUSTI', '00111'), ('TIPSY', '22222'), None, None]",True
Constraints,4.198391675949097,4,"{'answer': 'ALONE', 'letters': {'A': 1, 'L': 1, 'O': 1, 'N': 1, 'E': 1}}","[('TRACE', '00102'), ('GAMBE', '01002'), ('ASIDE', '20002'), ('ALONE', '22222'), None, None]",True
Constraints,4.199781656265259,4,"{'answer': 'MAUVE', 'letters': {'M': 1, 'A': 1, 'U': 1, 'V': 1, 'E': 1}}","[('TRACE', '00102'), ('ABUSE', '10202'), ('GAUZE', '02202'), ('MAUVE', '22222'), None, None]",True
Constraints,5.656523704528809,5,"{'answer': 'FOGGY', 'letters': {'F': 1, 'O': 1, 'G': 2, 'Y': 1}}","[('TRACE', '00000'), ('DUNKS', '00000'), ('LOLOG', '02001'), ('BOGGY', '02222'), ('FOGGY', '22222'), None]",True
Constraints,4.0961620807647705,4,"{'answer': 'EXACT', 'letters': {'E': 1, 'X': 1, 'A': 1, 'C': 1, 'T': 1}}","[('SALET', '01012'), ('ANENT', '10102'), ('BEAUT', '01202'), ('EXACT', '22222'), None, None]",True
Constraints,3.1073968410491943,3,"{'answer': 'IDIOT', 'letters': {'I': 2, 'D': 1, 'O': 1, 'T': 1}}","[('SALET', '00002'), ('DROPT', '10102'), ('IDIOT', '22222'), None, None, None]",True
Constraints,6.217019081115723,6,"{'answer': 'ERASE', 'letters': {'E': 2, 'R': 1, 'A': 1, 'S': 1}}","[('SALET', '11010'), ('ACERS', '10111'), ('RESAW', '11110'), ('URASE', '02222'), ('PRASE', '02222'), ('ERASE', '22222')]",True
Constraints,3.1669821739196777,3,"{'answer': 'FETID', 'letters': {'F': 1, 'E': 1, 'T': 1, 'I': 1, 'D': 1}}","[('SALET', '00011'), ('QUITE', '00111'), ('FETID', '22222'), None, None, None]",True
Constraints,4.142863750457764,4,"{'answer': 'RALPH', 'letters': {'R': 1, 'A': 1, 'L': 1, 'P': 1, 'H': 1}}","[('SALET', '02200'), ('PALLA', '12200'), ('CALPA', '02220'), ('RALPH', '22222'), None, None]",True
Constraints,8.181516885757446,6,"{'answer': 'LATTE', 'letters': {'L': 1, 'A': 1, 'T': 2, 'E': 1}}","[('TRACE', '10102'), ('ZANTE', '02022'), ('SAUTE', '02022'), ('WAITE', '02022'), ('PATTE', '02222'), ('MATTE', '02222')]",False
Constraints,4.294755220413208,4,"{'answer': 'DONUT', 'letters': {'D': 1, 'O': 1, 'N': 1, 'U': 1, 'T': 1}}","[('TRACE', '10000'), ('WHIST', '00002'), ('FLOUT', '00122'), ('DONUT', '22222'), None, None]",True
Constraints,5.319274425506592,4,"{'answer': 'COVEY', 'letters': {'C': 1, 'O': 1, 'V': 1, 'E': 1, 'Y': 1}}","[('SALET', '00020'), ('ERVEN', '10200'), ('DOVED', '02220'), ('COVEY', '22222'), None, None]",True
Constraints,6.413167953491211,6,"{'answer': 'GONER', 'letters': {'G': 1, 'O': 1, 'N': 1, 'E': 1, 'R': 1}}","[('TRACE', '01001'), ('FOYER', '02022'), ('SOLER', '02022'), ('BORER', '02120'), ('HOVER', '02022'), ('MOWER', '02022')]",False
Constraints,6.457024812698364,6,"{'answer': 'GENIE', 'letters': {'G': 1, 'E': 2, 'N': 1, 'I': 1}}","[('SALET', '00010'), ('PEKOE', '02002'), ('NUDGE', '10012'), ('EIGNE', '11112'), ('GYNIE', '20222'), ('GENIE', '22222')]",True
Constraints,4.245411396026611,4,"{'answer': 'KNELT', 'letters': {'K': 1, 'N': 1, 'E': 1, 'L': 1, 'T': 1}}","[('TRACE', '10001'), ('NEIST', '11002'), ('OLENT', '01212'), ('KNELT', '22222'), None, None]",True
Constraints,2.062173366546631,2,"{'answer': 'METAL', 'letters': {'M': 1, 'E': 1, 'T': 1, 'A': 1, 'L': 1}}","[('SALET', '01111'), ('METAL', '22222'), None, None, None, None]",True
Constraints,7.2019875049591064,6,"{'answer': 'FELON', 'letters': {'F': 1, 'E': 1, 'L': 1, 'O': 1, 'N': 1}}","[('SALET', '00210'), ('DOLCE', '01201'), ('JELLO', '02201'), ('MELON', '02222'), ('PELON', '02222'), ('BELON', '02222')]",False
Constraints,7.2382330894470215,6,"{'answer': 'INEPT', 'letters': {'I': 1, 'N': 1, 'E': 1, 'P': 1, 'T': 1}}","[('SALET', '00012'), ('OVERT', '00202'), ('THEFT', '10200'), ('DUETT', '00210'), ('EJECT', '10002'), ('INEPT', '22222')]",True
Constraints,4.200131177902222,4,"{'answer': 'MOGUL', 'letters': {'M': 1, 'O': 1, 'G': 1, 'U': 1, 'L': 1}}","[('SALET', '00100'), ('CLOFF', '01100'), ('LOUGH', '12110'), ('MOGUL', '22222'), None, None]",True
Constraints,7.305105447769165,5,"{'answer': 'DRAWN', 'letters': {'D': 1, 'R': 1, 'A': 1, 'W': 1, 'N': 1}}","[('SALET', '01000'), ('APHID', '10001'), ('DOGMA', '20001'), ('DRACK', '22200'), ('DRAWN', '22222'), None]",True
Constraints,6.276745557785034,6,"{'answer': 'PAPER', 'letters': {'P': 2, 'A': 1, 'E': 1, 'R': 1}}","[('TRACE', '01101'), ('WAXER', '02022'), ('OAKER', '02022'), ('EAGER', '12002'), ('SANER', '02022'), ('FADER', '02022')]",False
Constraints,4.091084718704224,3,"{'answer': 'TENOR', 'letters': {'T': 1, 'E': 1, 'N': 1, 'O': 1, 'R': 1}}","[('TRACE', '21001'), ('TOWER', '21012'), ('TENOR', '22222'), None, None, None]",True
Constraints,5.385014295578003,5,"{'answer': 'VIGOR', 'letters': {'V': 1, 'I': 1, 'G': 1, 'O': 1, 'R': 1}}","[('SALET', '00000'), ('ZYGON', '00220'), ('FOGOU', '01200'), ('RIGOR', '12220'), ('VIGOR', '22222'), None]",True
Constraints,4.31267786026001,3,"{'answer': 'FLIER', 'letters': {'F': 1, 'L': 1, 'I': 1, 'E': 1, 'R': 1}}","[('TRACE', '01001'), ('SIREN', '01120'), ('FLIER', '22222'), None, None, None]",True
Constraints,4.167722940444946,4,"{'answer': 'TERSE', 'letters': {'T': 1, 'E': 2, 'R': 1, 'S': 1}}","[('SALET', '10011'), ('TEMSE', '22022'), ('TORSE', '20222'), ('TERSE', '22222'), None, None]",True
Constraints,6.216253757476807,6,"{'answer': 'STANK', 'letters': {'S': 1, 'T': 1, 'A': 1, 'N': 1, 'K': 1}}","[('TRACE', '10200'), ('AGAST', '10011'), ('PLATS', '00211'), ('STAFF', '22200'), ('STAUN', '22201'), ('STANK', '22222')]",True
Constraints,4.51147198677063,4,"{'answer': 'AFOUL', 'letters': {'A': 1, 'F': 1, 'O': 1, 'U': 1, 'L': 1}}","[('TRACE', '00100'), ('FOSSA', '11001'), ('OFLAG', '12110'), ('AFOUL', '22222'), None, None]",True
Constraints,3.085242748260498,3,"{'answer': 'TULIP', 'letters': {'T': 1, 'U': 1, 'L': 1, 'I': 1, 'P': 1}}","[('SALET', '00201'), ('JOLTY', '00210'), ('TULIP', '22222'), None, None, None]",True
Constraints,6.536272048950195,6,"{'answer': 'FUNKY', 'letters': {'F': 1, 'U': 1, 'N': 1, 'K': 1, 'Y': 1}}","[('SALET', '00000'), ('BIRCH', '00000'), ('ZOPPO', '00000'), ('DUNNY', '02202'), ('NUNNY', '12002'), ('JUNKY', '02222')]",False
Constraints,4.164492130279541,4,"{'answer': 'TAPIR', 'letters': {'T': 1, 'A': 1, 'P': 1, 'I': 1, 'R': 1}}","[('SALET', '02001'), ('PACTA', '12010'), ('WATAP', '02101'), ('TAPIR', '22222'), None, None]",True
Constraints,5.399535894393921,5,"{'answer': 'DELVE', 'letters': {'D': 1, 'E': 2, 'L': 1, 'V': 1}}","[('TRACE', '00002'), ('GUYSE', '00002'), ('MOOVE', '00022'), ('DEEVE', '22120'), ('DELVE', '22222'), None]",True
Constraints,6.141238689422607,4,"{'answer': 'BROAD', 'letters': {'B': 1, 'R': 1, 'O': 1, 'A': 1, 'D': 1}}","[('TRACE', '02100'), ('URIAL', '02020'), ('DRYAS', '12020'), ('BROAD', '22222'), None, None]",True
Constraints,6.4376912117004395,5,"{'answer': 'CONCH', 'letters': {'C': 2, 'O': 1, 'N': 1, 'H': 1}}","[('SALET', '00000'), ('BOOMY', '02000'), ('ROUND', '02010'), ('CONIC', '22201'), ('CONCH', '22222'), None]",True
Constraints,5.608027935028076,5,"{'answer': 'SQUIB', 'letters': {'S': 1, 'Q': 1, 'U': 1, 'I': 1, 'B': 1}}","[('TRACE', '00000'), ('LOGOS', '00001'), ('SUMPH', '21000'), ('SKUNK', '20200'), ('SQUIB', '22222'), None]",True
Constraints,6.250524997711182,6,"{'answer': 'SEIZE', 'letters': {'S': 1, 'E': 2, 'I': 1, 'Z': 1}}","[('SALET', '20010'), ('SUEDE', '20102'), ('SEMIE', '22012'), ('SPINE', '20202'), ('SWIRE', '20202'), ('SEIZE', '22222')]",True
Constraints,6.601413726806641,6,"{'answer': 'PIXEL', 'letters': {'P': 1, 'I': 1, 'X': 1, 'E': 1, 'L': 1}}","[('TRACE', '00001'), ('FIDES', '02020'), ('ZIZEL', '02022'), ('GIMEL', '02022'), ('LIBEL', '12020'), ('PIXEL', '22222')]",True
Constraints,4.355883598327637,4,"{'answer': 'PUNCH', 'letters': {'P': 1, 'U': 1, 'N': 1, 'C': 1, 'H': 1}}","[('SALET', '00000'), ('CURDY', '12000'), ('PUBIC', '22001'), ('PUNCH', '22222'), None, None]",True
Constraints,9.264095783233643,6,"{'answer': 'AMUSE', 'letters': {'A': 1, 'M': 1, 'U': 1, 'S': 1, 'E': 1}}","[('SALET', '11010'), ('RHEAS', '00111'), ('VESPA', '01101'), ('ABASE', '20022'), ('ANISE', '20022'), ('AMUSE', '22222')]",True
Constraints,6.700276851654053,6,"{'answer': 'HUSSY', 'letters': {'H': 1, 'U': 1, 'S': 2, 'Y': 1}}","[('TRACE', '00000'), ('PIKUL', '00010'), ('BUSSU', '02220'), ('MUSSY', '02222'), ('WUSSY', '02222'), ('FUSSY', '02222')]",False
Constraints,5.301992654800415,4,"{'answer': 'MONEY', 'letters': {'M': 1, 'O': 1, 'N': 1, 'E': 1, 'Y': 1}}","[('SALET', '00020'), ('BREED', '00100'), ('MIXEN', '20021'), ('MONEY', '22222'), None, None]",True
Constraints,3.639427661895752,3,"{'answer': 'GOOFY', 'letters': {'G': 1, 'O': 2, 'F': 1, 'Y': 1}}","[('TRACE', '00000'), ('BONUS', '02000'), ('GOOFY', '22222'), None, None, None]",True
Constraints,4.153839826583862,4,"{'answer': 'ULTRA', 'letters': {'U': 1, 'L': 1, 'T': 1, 'R': 1, 'A': 1}}","[('TRACE', '11100'), ('WARTY', '01110'), ('ABORT', '10021'), ('ULTRA', '22222'), None, None]",True
Constraints,6.269025802612305,6,"{'answer': 'CAGEY', 'letters': {'C': 1, 'A': 1, 'G': 1, 'E': 1, 'Y': 1}}","[('SALET', '02020'), ('HAZED', '02020'), ('PAPER', '02020'), ('OAKEN', '02020'), ('WAVEY', '02022'), ('CAGEY', '22222')]",True
Constraints,4.3295204639434814,3,"{'answer': 'CROSS', 'letters': {'C': 1, 'R': 1, 'O': 1, 'S': 2}}","[('SALET', '10000'), ('CRIOS', '22012'), ('CROSS', '22222'), None, None, None]",True
Constraints,4.280369997024536,4,"{'answer': 'USHER', 'letters': {'U': 1, 'S': 1, 'H': 1, 'E': 1, 'R': 1}}","[('TRACE', '01001'), ('HEIRS', '11011'), ('SHREW', '11120'), ('USHER', '22222'), None, None]",True
Constraints,4.210958957672119,4,"{'answer': 'SNAKY', 'letters': {'S': 1, 'N': 1, 'A': 1, 'K': 1, 'Y': 1}}","[('SALET', '21000'), ('SWADS', '20200'), ('SHAKO', '20220'), ('SNAKY', '22222'), None, None]",True
Constraints,4.126291036605835,3,"{'answer': 'BURNT', 'letters': {'B': 1, 'U': 1, 'R': 1, 'N': 1, 'T': 1}}","[('TRACE', '11000'), ('SKORT', '00012'), ('BURNT', '22222'), None, None, None]",True
Constraints,5.166743040084839,4,"{'answer': 'EVICT', 'letters': {'E': 1, 'V': 1, 'I': 1, 'C': 1, 'T': 1}}","[('SALET', '00012'), ('ERUPT', '20002'), ('EDICT', '20222'), ('EVICT', '22222'), None, None]",True
Constraints,4.317560911178589,4,"{'answer': 'LEERY', 'letters': {'L': 1, 'E': 2, 'R': 1, 'Y': 1}}","[('TRACE', '01001'), ('RUBEL', '10011'), ('LEIRS', '22020'), ('LEERY', '22222'), None, None]",True
Constraints,5.179682016372681,5,"{'answer': 'PLANE', 'letters': {'P': 1, 'L': 1, 'A': 1, 'N': 1, 'E': 1}}","[('TRACE', '00202'), ('LEAZE', '11200'), ('FLAKE', '02202'), ('SLANE', '02222'), ('PLANE', '22222'), None]",True
Constraints,6.395613670349121,6,"{'answer': 'JOIST', 'letters': {'J': 1, 'O': 1, 'I': 1, 'S': 1, 'T': 1}}","[('TRACE', '10000'), ('BITTY', '01100'), ('MUIST', '00222'), ('OVIST', '10222'), ('HOIST', '02222'), ('ZOIST', '02222')]",False
Constraints,9.357845067977905,5,"{'answer': 'WHINE', 'letters': {'W': 1, 'H': 1, 'I': 1, 'N': 1, 'E': 1}}","[('SALET', '00010'), ('NIEVE', '11100'), ('PEKIN', '01011'), ('INBYE', '11002'), ('WHINE', '22222'), None]",True
Constraints,4.581510305404663,4,"{'answer': 'ALPHA', 'letters': {'A': 2, 'L': 1, 'P': 1, 'H': 1}}","[('TRACE', '00100'), ('AMMOS', '20000'), ('ALULA', '22002'), ('ALPHA', '22222'), None, None]",True
Constraints,5.251282215118408,5,"{'answer': 'FICUS', 'letters': {'F': 1, 'I': 1, 'C': 1, 'U': 1, 'S': 1}}","[('TRACE', '00010'), ('CHINS', '10102'), ('KICKS', '02202'), ('MICOS', '02202'), ('FICUS', '22222'), None]",True
Constraints,6.222622632980347,6,"{'answer': 'PATCH', 'letters': {'P': 1, 'A': 1, 'T': 1, 'C': 1, 'H': 1}}","[('SALET', '02001'), ('TANGA', '12000'), ('VATIC', '02201'), ('CATCH', '12202'), ('RATCH', '02222'), ('HATCH', '12220')]",False
Constraints,7.234610319137573,5,"{'answer': 'PUBIC', 'letters': {'P': 1, 'U': 1, 'B': 1, 'I': 1, 'C': 1}}","[('TRACE', '00010'), ('CHUFF', '10100'), ('LUCKY', '02100'), ('PUDIC', '22022'), ('PUBIC', '22222'), None]",True
Constraints,6.157802581787109,6,"{'answer': 'CRANE', 'letters': {'C': 1, 'R': 1, 'A': 1, 'N': 1, 'E': 1}}","[('TRACE', '02212'), ('CRAPE', '22202'), ('CRAVE', '22202'), ('CRARE', '22202'), ('CRAKE', '22202'), ('CRANE', '22222')]",True
Constraints,3.200230360031128,3,"{'answer': 'EXULT', 'letters': {'E': 1, 'X': 1, 'U': 1, 'L': 1, 'T': 1}}","[('TRACE', '10001'), ('EXIST', '22002'), ('EXULT', '22222'), None, None, None]",True
Constraints,6.444600820541382,6,"{'answer': 'GRIME', 'letters': {'G': 1, 'R': 1, 'I': 1, 'M': 1, 'E': 1}}","[('SALET', '00010'), ('BREDE', '02100'), ('ERGON', '12100'), ('GRIPE', '22202'), ('GRIKE', '22202'), ('GRIZE', '22202')]",False
Constraints,5.196014165878296,5,"{'answer': 'TEPEE', 'letters': {'T': 1, 'E': 3, 'P': 1}}","[('TRACE', '20002'), ('TOQUE', '20002'), ('THEBE', '20102'), ('TEENE', '22102'), ('TEPEE', '22222'), None]",True
Constraints,6.389684438705444,6,"{'answer': 'CRONE', 'letters': {'C': 1, 'R': 1, 'O': 1, 'N': 1, 'E': 1}}","[('SALET', '00010'), ('EMBOW', '10010'), ('OZONE', '10022'), ('DRONE', '02222'), ('KRONE', '02222'), ('PRONE', '02222')]",False
Constraints,4.054694652557373,2,"{'answer': 'READY', 'letters': {'R': 1, 'E': 1, 'A': 1, 'D': 1, 'Y': 1}}","[('TRACE', '01201'), ('READY', '22222'), None, None, None, None]",True
Constraints,2.06467342376709,2,"{'answer': 'EXACT', 'letters': {'E': 1, 'X': 1, 'A': 1, 'C': 1, 'T': 1}}","[('TRACE', '10221'), ('EXACT', '22222'), None, None, None, None]",True
Constraints,4.100677967071533,4,"{'answer': 'SCONE', 'letters': {'S': 1, 'C': 1, 'O': 1, 'N': 1, 'E': 1}}","[('TRACE', '00012'), ('CHUSE', '10012'), ('SCOPE', '22202'), ('SCONE', '22222'), None, None]",True
Constraints,5.604327917098999,5,"{'answer': 'ANVIL', 'letters': {'A': 1, 'N': 1, 'V': 1, 'I': 1, 'L': 1}}","[('TRACE', '00100'), ('DASHI', '01001'), ('GONIA', '00121'), ('AUXIN', '20021'), ('ANVIL', '22222'), None]",True
Constraints,8.34317946434021,5,"{'answer': 'FEMME', 'letters': {'F': 1, 'E': 2, 'M': 2}}","[('TRACE', '00002'), ('LOUSE', '00002'), ('MIEVE', '10102'), ('FEHME', '22022'), ('FEMME', '22222'), None]",True
Constraints,4.215943813323975,4,"{'answer': 'HAVOC', 'letters': {'H': 1, 'A': 1, 'V': 1, 'O': 1, 'C': 1}}","[('SALET', '02000'), ('GAMIC', '02002'), ('CABOC', '12020'), ('HAVOC', '22222'), None, None]",True
Constraints,7.159504175186157,4,"{'answer': 'CAUSE', 'letters': {'C': 1, 'A': 1, 'U': 1, 'S': 1, 'E': 1}}","[('SALET', '12010'), ('HANSE', '02022'), ('FARSE', '02022'), ('CAUSE', '22222'), None, None]",True
Constraints,3.0998053550720215,3,"{'answer': 'TRUSS', 'letters': {'T': 1, 'R': 1, 'U': 1, 'S': 2}}","[('TRACE', '22000'), ('TRUGO', '22200'), ('TRUSS', '22222'), None, None, None]",True
Constraints,8.231638669967651,5,"{'answer': 'PROWL', 'letters': {'P': 1, 'R': 1, 'O': 1, 'W': 1, 'L': 1}}","[('TRACE', '02000'), ('FRIGS', '02000'), ('PROUD', '22200'), ('PROLL', '22210'), ('PROWL', '22222'), None]",True
Constraints,6.174045562744141,4,"{'answer': 'ORBIT', 'letters': {'O': 1, 'R': 1, 'B': 1, 'I': 1, 'T': 1}}","[('SALET', '00002'), ('PRUNT', '02002'), ('WROOT', '02102'), ('ORBIT', '22222'), None, None]",True
Constraints,3.2174487113952637,3,"{'answer': 'SWAMP', 'letters': {'S': 1, 'W': 1, 'A': 1, 'M': 1, 'P': 1}}","[('TRACE', '00200'), ('WHAUP', '10202'), ('SWAMP', '22222'), None, None, None]",True
Constraints,6.170949935913086,5,"{'answer': 'WRIST', 'letters': {'W': 1, 'R': 1, 'I': 1, 'S': 1, 'T': 1}}","[('TRACE', '12000'), ('ORBIT', '02012'), ('GRIPT', '02202'), ('DRIFT', '02202'), ('WRIST', '22222'), None]",True
Constraints,5.1568543910980225,5,"{'answer': 'GRASP', 'letters': {'G': 1, 'R': 1, 'A': 1, 'S': 1, 'P': 1}}","[('TRACE', '02200'), ('BRAWN', '02200'), ('FRAUD', '02200'), ('GRAIL', '22200'), ('GRASP', '22222'), None]",True
Constraints,6.334793329238892,6,"{'answer': 'PRESS', 'letters': {'P': 1, 'R': 1, 'E': 1, 'S': 2}}","[('SALET', '10010'), ('VEERS', '01012'), ('DRESS', '02222'), ('CRESS', '02222'), ('PREYS', '22202'), ('PRESS', '22222')]",True
Constraints,4.165101051330566,3,"{'answer': 'DOUBT', 'letters': {'D': 1, 'O': 1, 'U': 1, 'B': 1, 'T': 1}}","[('TRACE', '10000'), ('BITOU', '10111'), ('DOUBT', '22222'), None, None, None]",True
Constraints,5.139836549758911,5,"{'answer': 'GLOSS', 'letters': {'G': 1, 'L': 1, 'O': 1, 'S': 2}}","[('SALET', '10100'), ('GLOBS', '22202'), ('GLOWS', '22202'), ('GLOPS', '22202'), ('GLOSS', '22222'), None]",True
Constraints,5.140809059143066,5,"{'answer': 'DECOY', 'letters': {'D': 1, 'E': 1, 'C': 1, 'O': 1, 'Y': 1}}","[('TRACE', '00011'), ('CELEB', '12000'), ('FECKS', '02200'), ('YECHY', '12200'), ('DECOY', '22222'), None]",True
Constraints,6.477746248245239,6,"{'answer': 'MISSY', 'letters': {'M': 1, 'I': 1, 'S': 2, 'Y': 1}}","[('TRACE', '00000'), ('PUPUS', '00001'), ('SLYLY', '10100'), ('KISSY', '02222'), ('MIMSY', '22022'), ('MISSY', '22222')]",True
Constraints,4.200792551040649,4,"{'answer': 'PLAZA', 'letters': {'P': 1, 'L': 1, 'A': 2, 'Z': 1}}","[('SALET', '01100'), ('PHIAL', '20011'), ('PLACK', '22200'), ('PLAZA', '22222'), None, None]",True
