model,totalTime,attempts,answerWord,guessWords,won
Minimax,8.399610757827759,4,"{'answer': 'SETUP', 'letters': {'S': 1, 'E': 1, 'T': 1, 'U': 1, 'P': 1}}","[('SALET', '20011'), ('PIETS', '10111'), ('CRUCK', '00100'), ('SETUP', '22222'), None, None]",True
Minimax,12.729054927825928,4,"{'answer': 'BRISK', 'letters': {'B': 1, 'R': 1, 'I': 1, 'S': 1, 'K': 1}}","[('TRACE', '02000'), ('GYPOS', '00001'), ('FRISK', '02222'), ('BRISK', '22222'), None, None]",True
Minimax,7.468702793121338,4,"{'answer': 'CHIRP', 'letters': {'C': 1, 'H': 1, 'I': 1, 'R': 1, 'P': 1}}","[('CRATE', '21000'), ('LOIRS', '00220'), ('PUKER', '10001'), ('CHIRP', '22222'), None, None]",True
Minimax,6.91187596321106,4,"{'answer': 'ASCOT', 'letters': {'A': 1, 'S': 1, 'C': 1, 'O': 1, 'T': 1}}","[('CRATE', '10110'), ('NICOL', '00220'), ('VOLKS', '01001'), ('ASCOT', '22222'), None, None]",True
Minimax,3.764476776123047,3,"{'answer': 'IRATE', 'letters': {'I': 1, 'R': 1, 'A': 1, 'T': 1, 'E': 1}}","[('CRATE', '02222'), ('FUGIO', '00010'), ('IRATE', '22222'), None, None, None]",True
Minimax,29.30483603477478,5,"{'answer': 'OUTGO', 'letters': {'O': 2, 'U': 1, 'T': 1, 'G': 1}}","[('TRACE', '10000'), ('LOUTS', '01110'), ('GIPON', '10010'), ('HALMA', '00000'), ('OUTGO', '22222'), None]",True
Minimax,32.008668661117554,4,"{'answer': 'RUPEE', 'letters': {'R': 1, 'U': 1, 'P': 1, 'E': 2}}","[('SALET', '00020'), ('NIDOR', '00001'), ('RUMPY', '22010'), ('RUPEE', '22222'), None, None]",True
Minimax,81.39753007888794,4,"{'answer': 'PLUMB', 'letters': {'P': 1, 'L': 1, 'U': 1, 'M': 1, 'B': 1}}","[('CRATE', '00000'), ('LIONS', '10000'), ('BULLY', '11100'), ('PLUMB', '22222'), None, None]",True
Minimax,21.417704820632935,5,"{'answer': 'AMAZE', 'letters': {'A': 2, 'M': 1, 'Z': 1, 'E': 1}}","[('SALET', '01010'), ('DEARN', '01200'), ('GULPH', '00000'), ('VOLKS', '00000'), ('AMAZE', '22222'), None]",True
Minimax,18.645555019378662,5,"{'answer': 'RELAY', 'letters': {'R': 1, 'E': 1, 'L': 1, 'A': 1, 'Y': 1}}","[('CRATE', '01101'), ('LARDS', '11100'), ('FILAR', '00221'), ('FLYTE', '01101'), ('RELAY', '22222'), None]",True
Minimax,12.493459463119507,5,"{'answer': 'PETTY', 'letters': {'P': 1, 'E': 1, 'T': 2, 'Y': 1}}","[('CRATE', '00021'), ('MESNE', '02000'), ('PILCH', '20000'), ('VOLKS', '00000'), ('PETTY', '22222'), None]",True
Minimax,33.0689971446991,4,"{'answer': 'ORGAN', 'letters': {'O': 1, 'R': 1, 'G': 1, 'A': 1, 'N': 1}}","[('SALET', '01000'), ('CORNI', '01110'), ('ANGRY', '11210'), ('ORGAN', '22222'), None, None]",True
Minimax,9.01491093635559,4,"{'answer': 'ESTER', 'letters': {'E': 2, 'S': 1, 'T': 1, 'R': 1}}","[('SALET', '10021'), ('TELOI', '11000'), ('BUCKS', '00001'), ('ESTER', '22222'), None, None]",True
Minimax,77.44704914093018,4,"{'answer': 'GIPSY', 'letters': {'G': 1, 'I': 1, 'P': 1, 'S': 1, 'Y': 1}}","[('TRACE', '00000'), ('LIONS', '02001'), ('SYPHS', '11200'), ('GIPSY', '22222'), None, None]",True
Minimax,11.626194715499878,4,"{'answer': 'MERGE', 'letters': {'M': 1, 'E': 2, 'R': 1, 'G': 1}}","[('CRATE', '01002'), ('HEROS', '02200'), ('MINGY', '20020'), ('MERGE', '22222'), None, None]",True
Minimax,16.581932544708252,4,"{'answer': 'SONIC', 'letters': {'S': 1, 'O': 1, 'N': 1, 'I': 1, 'C': 1}}","[('SALET', '20000'), ('CIONS', '11111'), ('VOLKS', '02001'), ('SONIC', '22222'), None, None]",True
Minimax,24.972238063812256,3,"{'answer': 'DAIRY', 'letters': {'D': 1, 'A': 1, 'I': 1, 'R': 1, 'Y': 1}}","[('CRATE', '01100'), ('DARIS', '22110'), ('DAIRY', '22222'), None, None, None]",True
Minimax,3.8085412979125977,3,"{'answer': 'THICK', 'letters': {'T': 1, 'H': 1, 'I': 1, 'C': 1, 'K': 1}}","[('TRACE', '20020'), ('MOTTS', '00100'), ('THICK', '22222'), None, None, None]",True
Minimax,8.207331895828247,4,"{'answer': 'SCOUT', 'letters': {'S': 1, 'C': 1, 'O': 1, 'U': 1, 'T': 1}}","[('CRATE', '10010'), ('TOPHI', '11000'), ('BOOST', '01012'), ('SCOUT', '22222'), None, None]",True
Minimax,37.88314723968506,4,"{'answer': 'RIPEN', 'letters': {'R': 1, 'I': 1, 'P': 1, 'E': 1, 'N': 1}}","[('TRACE', '01001'), ('SOLEI', '00021'), ('DAVEN', '00022'), ('RIPEN', '22222'), None, None]",True
Minimax,23.1446795463562,4,"{'answer': 'QUIET', 'letters': {'Q': 1, 'U': 1, 'I': 1, 'E': 1, 'T': 1}}","[('CRATE', '00011'), ('TOLES', '10020'), ('UNWIT', '10012'), ('QUIET', '22222'), None, None]",True
Minimax,9.537841320037842,4,"{'answer': 'MULCH', 'letters': {'M': 1, 'U': 1, 'L': 1, 'C': 1, 'H': 1}}","[('SALET', '00200'), ('YOGIC', '00001'), ('HALMA', '10210'), ('MULCH', '22222'), None, None]",True
Minimax,8.742321729660034,4,"{'answer': 'SLINK', 'letters': {'S': 1, 'L': 1, 'I': 1, 'N': 1, 'K': 1}}","[('SALET', '20100'), ('OLIOS', '02201'), ('MANKY', '00110'), ('SLINK', '22222'), None, None]",True
Minimax,38.89313721656799,4,"{'answer': 'IMBUE', 'letters': {'I': 1, 'M': 1, 'B': 1, 'U': 1, 'E': 1}}","[('SALET', '00010'), ('IRONE', '20002'), ('BOOST', '10000'), ('IMBUE', '22222'), None, None]",True
Minimax,83.77972435951233,5,"{'answer': 'VYING', 'letters': {'V': 1, 'Y': 1, 'I': 1, 'N': 1, 'G': 1}}","[('CRATE', '00000'), ('LIONS', '01020'), ('DASHY', '00001'), ('VOLKS', '20000'), ('VYING', '22222'), None]",True
Minimax,33.10550665855408,5,"{'answer': 'UNWED', 'letters': {'U': 1, 'N': 1, 'W': 1, 'E': 1, 'D': 1}}","[('SALET', '00020'), ('NIDOR', '10100'), ('KENAF', '01100'), ('BOOST', '00000'), ('UNWED', '22222'), None]",True
Minimax,16.775318145751953,5,"{'answer': 'BUGLE', 'letters': {'B': 1, 'U': 1, 'G': 1, 'L': 1, 'E': 1}}","[('SALET', '00110'), ('MOILE', '00022'), ('GYRED', '10010'), ('INFRA', '00000'), ('BUGLE', '22222'), None]",True
Minimax,33.176777362823486,4,"{'answer': 'ODDER', 'letters': {'O': 1, 'D': 2, 'E': 1, 'R': 1}}","[('SALET', '00020'), ('NIDOR', '00212'), ('ODIUM', '22000'), ('ODDER', '22222'), None, None]",True
Minimax,34.934122800827026,4,"{'answer': 'HERON', 'letters': {'H': 1, 'E': 1, 'R': 1, 'O': 1, 'N': 1}}","[('CRATE', '01001'), ('SOLEI', '01010'), ('REDON', '12022'), ('HERON', '22222'), None, None]",True
Minimax,30.50783133506775,5,"{'answer': 'HARDY', 'letters': {'H': 1, 'A': 1, 'R': 1, 'D': 1, 'Y': 1}}","[('CRATE', '01100'), ('DARIS', '12200'), ('BLIMY', '00002'), ('CHAPT', '01100'), ('HARDY', '22222'), None]",True
Minimax,8.42038083076477,3,"{'answer': 'PRINT', 'letters': {'P': 1, 'R': 1, 'I': 1, 'N': 1, 'T': 1}}","[('SALET', '00002'), ('GROIN', '02011'), ('PRINT', '22222'), None, None, None]",True
Minimax,71.89194250106812,4,"{'answer': 'HONEY', 'letters': {'H': 1, 'O': 1, 'N': 1, 'E': 1, 'Y': 1}}","[('CRATE', '00001'), ('SOLEI', '02020'), ('NYMPH', '11001'), ('HONEY', '22222'), None, None]",True
Minimax,38.29060769081116,5,"{'answer': 'INNER', 'letters': {'I': 1, 'N': 2, 'E': 1, 'R': 1}}","[('TRACE', '01001'), ('SOLEI', '00021'), ('DAVEN', '00021'), ('MINNY', '01210'), ('INNER', '22222'), None]",True
Minimax,48.87626647949219,5,"{'answer': 'GOURD', 'letters': {'G': 1, 'O': 1, 'U': 1, 'R': 1, 'D': 1}}","[('SALET', '00000'), ('IRONY', '01100'), ('DUMBO', '11001'), ('DANGS', '10010'), ('GOURD', '22222'), None]",True
Minimax,30.920857191085815,5,"{'answer': 'BITTY', 'letters': {'B': 1, 'I': 1, 'T': 2, 'Y': 1}}","[('TRACE', '10000'), ('LOUTS', '00020'), ('FINDS', '02000'), ('KERBS', '00010'), ('BITTY', '22222'), None]",True
Minimax,9.32683277130127,4,"{'answer': 'BLAME', 'letters': {'B': 1, 'L': 1, 'A': 1, 'M': 1, 'E': 1}}","[('CRATE', '00202'), ('SLUNG', '02000'), ('FUMED', '00110'), ('BLAME', '22222'), None, None]",True
Minimax,20.02921772003174,5,"{'answer': 'TROOP', 'letters': {'T': 1, 'R': 1, 'O': 2, 'P': 1}}","[('SALET', '00001'), ('YOUTH', '01010'), ('PINGO', '10001'), ('HALMA', '00000'), ('TROOP', '22222'), None]",True
Minimax,7.32025933265686,4,"{'answer': 'BEARD', 'letters': {'B': 1, 'E': 1, 'A': 1, 'R': 1, 'D': 1}}","[('TRACE', '01201'), ('REDLY', '12100'), ('HAINS', '01000'), ('BEARD', '22222'), None, None]",True
Minimax,18.427804231643677,4,"{'answer': 'DRAKE', 'letters': {'D': 1, 'R': 1, 'A': 1, 'K': 1, 'E': 1}}","[('SALET', '01010'), ('DEARN', '21210'), ('VOLKS', '00020'), ('DRAKE', '22222'), None, None]",True
Minimax,13.213689804077148,4,"{'answer': 'WAIVE', 'letters': {'W': 1, 'A': 1, 'I': 1, 'V': 1, 'E': 1}}","[('CRATE', '00102'), ('MALIS', '02010'), ('BOUND', '00000'), ('WAIVE', '22222'), None, None]",True
Minimax,5.7571961879730225,4,"{'answer': 'CRAVE', 'letters': {'C': 1, 'R': 1, 'A': 1, 'V': 1, 'E': 1}}","[('CRATE', '22202'), ('PLONK', '00000'), ('VAIRE', '11012'), ('CRAVE', '22222'), None, None]",True
Minimax,8.325153112411499,4,"{'answer': 'BLAME', 'letters': {'B': 1, 'L': 1, 'A': 1, 'M': 1, 'E': 1}}","[('TRACE', '00202'), ('SLUNG', '02000'), ('FUMED', '00110'), ('BLAME', '22222'), None, None]",True
Minimax,10.865773916244507,5,"{'answer': 'STAFF', 'letters': {'S': 1, 'T': 1, 'A': 1, 'F': 2}}","[('CRATE', '00210'), ('SHIST', '20001'), ('PLONK', '00000'), ('INFRA', '00101'), ('STAFF', '22222'), None]",True
Minimax,15.224188804626465,5,"{'answer': 'GAFFE', 'letters': {'G': 1, 'A': 1, 'F': 2, 'E': 1}}","[('CRATE', '00102'), ('MALIS', '02000'), ('GUNNY', '20000'), ('DANGS', '02010'), ('GAFFE', '22222'), None]",True
Minimax,6.5796825885772705,4,"{'answer': 'BREAD', 'letters': {'B': 1, 'R': 1, 'E': 1, 'A': 1, 'D': 1}}","[('CRATE', '02101'), ('ASKED', '10012'), ('BOOST', '20000'), ('BREAD', '22222'), None, None]",True
Minimax,13.34081768989563,4,"{'answer': 'COULD', 'letters': {'C': 1, 'O': 1, 'U': 1, 'L': 1, 'D': 1}}","[('CRATE', '20000'), ('LIONS', '10100'), ('MYALL', '00020'), ('COULD', '22222'), None, None]",True
Minimax,16.6134295463562,4,"{'answer': 'ALARM', 'letters': {'A': 2, 'L': 1, 'R': 1, 'M': 1}}","[('SALET', '01100'), ('ALOIN', '22000'), ('PRAAM', '01212'), ('ALARM', '22222'), None, None]",True
Minimax,83.4183566570282,5,"{'answer': 'MOODY', 'letters': {'M': 1, 'O': 2, 'D': 1, 'Y': 1}}","[('CRATE', '00000'), ('LIONS', '00200'), ('BOWED', '02001'), ('DEGUM', '10001'), ('MOODY', '22222'), None]",True
Minimax,42.20522880554199,5,"{'answer': 'PROVE', 'letters': {'P': 1, 'R': 1, 'O': 1, 'V': 1, 'E': 1}}","[('SALET', '00010'), ('IRONE', '02202'), ('PUDIC', '20000'), ('BAKRA', '00010'), ('PROVE', '22222'), None]",True
Minimax,16.826576709747314,4,"{'answer': 'CLUMP', 'letters': {'C': 1, 'L': 1, 'U': 1, 'M': 1, 'P': 1}}","[('SALET', '00100'), ('BOURN', '00200'), ('PICKY', '10100'), ('CLUMP', '22222'), None, None]",True
Minimax,19.804862022399902,4,"{'answer': 'FATAL', 'letters': {'F': 1, 'A': 2, 'T': 1, 'L': 1}}","[('TRACE', '10100'), ('LANTS', '12010'), ('FUDGY', '20000'), ('FATAL', '22222'), None, None]",True
Minimax,7.106415033340454,4,"{'answer': 'BLACK', 'letters': {'B': 1, 'L': 1, 'A': 1, 'C': 1, 'K': 1}}","[('CRATE', '10200'), ('SULKS', '00110'), ('ABAFT', '11000'), ('BLACK', '22222'), None, None]",True
Minimax,6.133387804031372,4,"{'answer': 'BRAKE', 'letters': {'B': 1, 'R': 1, 'A': 1, 'K': 1, 'E': 1}}","[('TRACE', '02202'), ('DUMBS', '00010'), ('ZINKE', '00022'), ('BRAKE', '22222'), None, None]",True
Minimax,14.756640672683716,4,"{'answer': 'PALER', 'letters': {'P': 1, 'A': 1, 'L': 1, 'E': 1, 'R': 1}}","[('TRACE', '01101'), ('LARDS', '12100'), ('WIPER', '00122'), ('PALER', '22222'), None, None]",True
Minimax,10.042007207870483,5,"{'answer': 'BUTCH', 'letters': {'B': 1, 'U': 1, 'T': 1, 'C': 1, 'H': 1}}","[('CRATE', '10010'), ('TOPHI', '10010'), ('HIKED', '10000'), ('HALMA', '10000'), ('BUTCH', '22222'), None]",True
Minimax,21.426607370376587,5,"{'answer': 'HEAVY', 'letters': {'H': 1, 'E': 1, 'A': 1, 'V': 1, 'Y': 1}}","[('SALET', '01010'), ('DEARN', '02200'), ('WHEEP', '01100'), ('VOLKS', '10000'), ('HEAVY', '22222'), None]",True
Minimax,6.8565380573272705,4,"{'answer': 'ROCKY', 'letters': {'R': 1, 'O': 1, 'C': 1, 'K': 1, 'Y': 1}}","[('CRATE', '11000'), ('PISOS', '00010'), ('CRUCK', '11001'), ('ROCKY', '22222'), None, None]",True
Minimax,19.287733554840088,4,"{'answer': 'ENEMA', 'letters': {'E': 2, 'N': 1, 'M': 1, 'A': 1}}","[('SALET', '01010'), ('DEARN', '01101'), ('AMIGO', '11000'), ('ENEMA', '22222'), None, None]",True
Minimax,6.810349941253662,4,"{'answer': 'DUTCH', 'letters': {'D': 1, 'U': 1, 'T': 1, 'C': 1, 'H': 1}}","[('TRACE', '10020'), ('HIMBO', '10000'), ('CRUCK', '10100'), ('DUTCH', '22222'), None, None]",True
Minimax,39.35200834274292,4,"{'answer': 'CRONE', 'letters': {'C': 1, 'R': 1, 'O': 1, 'N': 1, 'E': 1}}","[('SALET', '00010'), ('IRONE', '02222'), ('PICKS', '00100'), ('CRONE', '22222'), None, None]",True
Minimax,9.967392444610596,4,"{'answer': 'BADLY', 'letters': {'B': 1, 'A': 1, 'D': 1, 'L': 1, 'Y': 1}}","[('SALET', '02100'), ('LUNAR', '10010'), ('ODIUM', '01000'), ('BADLY', '22222'), None, None]",True
Minimax,4.743629455566406,3,"{'answer': 'PARSE', 'letters': {'P': 1, 'A': 1, 'R': 1, 'S': 1, 'E': 1}}","[('SALET', '12010'), ('MORPH', '00210'), ('PARSE', '22222'), None, None, None]",True
Minimax,12.13532829284668,5,"{'answer': 'WORTH', 'letters': {'W': 1, 'O': 1, 'R': 1, 'T': 1, 'H': 1}}","[('TRACE', '11000'), ('MORNS', '02200'), ('REDDY', '10000'), ('FRIZZ', '01000'), ('WORTH', '22222'), None]",True
Minimax,26.19068741798401,4,"{'answer': 'GUIDE', 'letters': {'G': 1, 'U': 1, 'I': 1, 'D': 1, 'E': 1}}","[('TRACE', '00002'), ('LOUIS', '00110'), ('PIING', '01001'), ('GUIDE', '22222'), None, None]",True
Minimax,67.11748552322388,4,"{'answer': 'DOWEL', 'letters': {'D': 1, 'O': 1, 'W': 1, 'E': 1, 'L': 1}}","[('CRATE', '00001'), ('SOLEI', '02120'), ('SHOWD', '00111'), ('DOWEL', '22222'), None, None]",True
Minimax,29.153146266937256,5,"{'answer': 'OXIDE', 'letters': {'O': 1, 'X': 1, 'I': 1, 'D': 1, 'E': 1}}","[('CRATE', '00002'), ('LOUIS', '01010'), ('MINIS', '01000'), ('VOLKS', '01000'), ('OXIDE', '22222'), None]",True
Minimax,6.350399971008301,4,"{'answer': 'BRAKE', 'letters': {'B': 1, 'R': 1, 'A': 1, 'K': 1, 'E': 1}}","[('TRACE', '02202'), ('DUMBS', '00010'), ('ZINKE', '00022'), ('BRAKE', '22222'), None, None]",True
Minimax,4.970607280731201,3,"{'answer': 'SPECK', 'letters': {'S': 1, 'P': 1, 'E': 1, 'C': 1, 'K': 1}}","[('TRACE', '00021'), ('LANKS', '00011'), ('SPECK', '22222'), None, None, None]",True
Minimax,9.127766609191895,4,"{'answer': 'ACUTE', 'letters': {'A': 1, 'C': 1, 'U': 1, 'T': 1, 'E': 1}}","[('SALET', '01011'), ('IRATE', '00122'), ('VOLKS', '00000'), ('ACUTE', '22222'), None, None]",True
Minimax,9.611016511917114,4,"{'answer': 'CANOE', 'letters': {'C': 1, 'A': 1, 'N': 1, 'O': 1, 'E': 1}}","[('SALET', '02010'), ('GIRNS', '00010'), ('CHEAP', '20110'), ('CANOE', '22222'), None, None]",True
Minimax,8.142639875411987,4,"{'answer': 'SWEAR', 'letters': {'S': 1, 'W': 1, 'E': 1, 'A': 1, 'R': 1}}","[('SALET', '21010'), ('PEARS', '01111'), ('WHELM', '10200'), ('SWEAR', '22222'), None, None]",True
Minimax,25.648605585098267,5,"{'answer': 'GIRLY', 'letters': {'G': 1, 'I': 1, 'R': 1, 'L': 1, 'Y': 1}}","[('CRATE', '01000'), ('DUROS', '00200'), ('BLIMY', '01102'), ('INFRA', '10010'), ('GIRLY', '22222'), None]",True
Minimax,7.277599573135376,3,"{'answer': 'SNAKE', 'letters': {'S': 1, 'N': 1, 'A': 1, 'K': 1, 'E': 1}}","[('CRATE', '00202'), ('SLUNG', '20010'), ('SNAKE', '22222'), None, None, None]",True
Minimax,25.179638385772705,5,"{'answer': 'DENSE', 'letters': {'D': 1, 'E': 2, 'N': 1, 'S': 1}}","[('SALET', '10010'), ('ONERS', '01101'), ('MINGY', '00200'), ('DANGS', '20201'), ('DENSE', '22222'), None]",True
Minimax,72.20380473136902,6,"{'answer': 'JELLY', 'letters': {'J': 1, 'E': 1, 'L': 2, 'Y': 1}}","[('CRATE', '00001'), ('SOLEI', '00210'), ('KEDGY', '02002'), ('BLOWN', '01000'), ('INFRA', '00000'), ('JELLY', '22222')]",True
Minimax,6.581959009170532,4,"{'answer': 'TARDY', 'letters': {'T': 1, 'A': 1, 'R': 1, 'D': 1, 'Y': 1}}","[('TRACE', '21100'), ('GORAS', '00210'), ('SWARD', '00111'), ('TARDY', '22222'), None, None]",True
Minimax,83.30012941360474,5,"{'answer': 'WOULD', 'letters': {'W': 1, 'O': 1, 'U': 1, 'L': 1, 'D': 1}}","[('CRATE', '00000'), ('LIONS', '10100'), ('GHYLL', '00020'), ('DAMPY', '10000'), ('WOULD', '22222'), None]",True
Minimax,30.146164178848267,5,"{'answer': 'ESSAY', 'letters': {'E': 1, 'S': 2, 'A': 1, 'Y': 1}}","[('CRATE', '00101'), ('LAMPS', '01001'), ('SENDS', '11001'), ('WOOER', '00010'), ('ESSAY', '22222'), None]",True
Minimax,16.201820850372314,4,"{'answer': 'LUCKY', 'letters': {'L': 1, 'U': 1, 'C': 1, 'K': 1, 'Y': 1}}","[('CRATE', '10000'), ('HOCUS', '00210'), ('YIELD', '10010'), ('LUCKY', '22222'), None, None]",True
Minimax,23.719659090042114,5,"{'answer': 'GUEST', 'letters': {'G': 1, 'U': 1, 'E': 1, 'S': 1, 'T': 1}}","[('CRATE', '00011'), ('TOLES', '10011'), ('GENIP', '21000'), ('HALMA', '00000'), ('GUEST', '22222'), None]",True
Minimax,6.855217933654785,4,"{'answer': 'AGENT', 'letters': {'A': 1, 'G': 1, 'E': 1, 'N': 1, 'T': 1}}","[('SALET', '01012'), ('PREON', '00201'), ('MIGHT', '00102'), ('AGENT', '22222'), None, None]",True
Minimax,70.1100811958313,4,"{'answer': 'KNEED', 'letters': {'K': 1, 'N': 1, 'E': 2, 'D': 1}}","[('TRACE', '00001'), ('SOLEI', '00020'), ('ENEMY', '12200'), ('KNEED', '22222'), None, None]",True
Minimax,70.67458319664001,5,"{'answer': 'SHELF', 'letters': {'S': 1, 'H': 1, 'E': 1, 'L': 1, 'F': 1}}","[('CRATE', '00001'), ('SOLEI', '20110'), ('PENKS', '01001'), ('FEHME', '11100'), ('SHELF', '22222'), None]",True
Minimax,12.677274942398071,5,"{'answer': 'TOTEM', 'letters': {'T': 2, 'O': 1, 'E': 1, 'M': 1}}","[('TRACE', '20001'), ('PEONS', '01100'), ('WETLY', '01200'), ('HALMA', '00010'), ('TOTEM', '22222'), None]",True
Minimax,6.914508581161499,4,"{'answer': 'HEIST', 'letters': {'H': 1, 'E': 1, 'I': 1, 'S': 1, 'T': 1}}","[('SALET', '10012'), ('DERIG', '02010'), ('INFRA', '10000'), ('HEIST', '22222'), None, None]",True
Minimax,11.912391424179077,5,"{'answer': 'TAUNT', 'letters': {'T': 2, 'A': 1, 'U': 1, 'N': 1}}","[('TRACE', '20100'), ('NAILS', '12000'), ('YONKS', '00100'), ('BOOST', '00002'), ('TAUNT', '22222'), None]",True
Minimax,19.240398168563843,5,"{'answer': 'RIVAL', 'letters': {'R': 1, 'I': 1, 'V': 1, 'A': 1, 'L': 1}}","[('SALET', '01100'), ('ALOIN', '11010'), ('RUBEL', '20002'), ('VOLKS', '10100'), ('RIVAL', '22222'), None]",True
Minimax,8.658242225646973,4,"{'answer': 'MEDIC', 'letters': {'M': 1, 'E': 1, 'D': 1, 'I': 1, 'C': 1}}","[('CRATE', '10001'), ('SHIEL', '00110'), ('DANGS', '10000'), ('MEDIC', '22222'), None, None]",True
Minimax,12.620831727981567,5,"{'answer': 'TUBER', 'letters': {'T': 1, 'U': 1, 'B': 1, 'E': 1, 'R': 1}}","[('SALET', '00021'), ('INTRO', '00110'), ('WEEDY', '01000'), ('BOOST', '10001'), ('TUBER', '22222'), None]",True
Minimax,47.5626916885376,5,"{'answer': 'MURKY', 'letters': {'M': 1, 'U': 1, 'R': 1, 'K': 1, 'Y': 1}}","[('SALET', '00000'), ('IRONY', '01002'), ('RIGOR', '10000'), ('COMPO', '00100'), ('MURKY', '22222'), None]",True
Minimax,10.828355550765991,4,"{'answer': 'REFIT', 'letters': {'R': 1, 'E': 1, 'F': 1, 'I': 1, 'T': 1}}","[('CRATE', '01011'), ('OSIER', '00111'), ('FERMI', '12101'), ('REFIT', '22222'), None, None]",True
Minimax,71.25546789169312,5,"{'answer': 'BOWEL', 'letters': {'B': 1, 'O': 1, 'W': 1, 'E': 1, 'L': 1}}","[('TRACE', '00001'), ('SOLEI', '02120'), ('SHOWD', '00110'), ('VOLKS', '02100'), ('BOWEL', '22222'), None]",True
Minimax,25.758649349212646,4,"{'answer': 'SHORN', 'letters': {'S': 1, 'H': 1, 'O': 1, 'R': 1, 'N': 1}}","[('CRATE', '01000'), ('DUROS', '00111'), ('WHILK', '02000'), ('SHORN', '22222'), None, None]",True
Minimax,25.474740028381348,5,"{'answer': 'SHIFT', 'letters': {'S': 1, 'H': 1, 'I': 1, 'F': 1, 'T': 1}}","[('CRATE', '00010'), ('LIONS', '01001'), ('QUIST', '00212'), ('HALMA', '10000'), ('SHIFT', '22222'), None]",True
Minimax,5.072497367858887,3,"{'answer': 'CROWN', 'letters': {'C': 1, 'R': 1, 'O': 1, 'W': 1, 'N': 1}}","[('TRACE', '02010'), ('WINOS', '10110'), ('CROWN', '22222'), None, None, None]",True
Minimax,10.697678089141846,4,"{'answer': 'RIGHT', 'letters': {'R': 1, 'I': 1, 'G': 1, 'H': 1, 'T': 1}}","[('TRACE', '11000'), ('MORNS', '00100'), ('BUFFY', '00000'), ('RIGHT', '22222'), None, None]",True
Minimax,17.40484094619751,4,"{'answer': 'PINTO', 'letters': {'P': 1, 'I': 1, 'N': 1, 'T': 1, 'O': 1}}","[('SALET', '00001'), ('YOUTH', '01020'), ('INFRA', '11000'), ('PINTO', '22222'), None, None]",True
Minimax,7.55836820602417,4,"{'answer': 'SMACK', 'letters': {'S': 1, 'M': 1, 'A': 1, 'C': 1, 'K': 1}}","[('CRATE', '10200'), ('SULKS', '20010'), ('HYMEN', '00100'), ('SMACK', '22222'), None, None]",True
Minimax,10.28350019454956,4,"{'answer': 'UNFIT', 'letters': {'U': 1, 'N': 1, 'F': 1, 'I': 1, 'T': 1}}","[('SALET', '00002'), ('GROIN', '00021'), ('FUNNY', '11100'), ('UNFIT', '22222'), None, None]",True
Minimax,3.6929965019226074,3,"{'answer': 'COURT', 'letters': {'C': 1, 'O': 1, 'U': 1, 'R': 1, 'T': 1}}","[('CRATE', '21010'), ('INFRA', '00020'), ('COURT', '22222'), None, None, None]",True
Minimax,16.382999420166016,4,"{'answer': 'AVAIL', 'letters': {'A': 2, 'V': 1, 'I': 1, 'L': 1}}","[('SALET', '01100'), ('ALOIN', '21020'), ('PREMS', '00000'), ('AVAIL', '22222'), None, None]",True
Minimax,11.361193418502808,5,"{'answer': 'STIFF', 'letters': {'S': 1, 'T': 1, 'I': 1, 'F': 2}}","[('SALET', '20001'), ('ROINS', '00201'), ('MOCHY', '00000'), ('INFRA', '10100'), ('STIFF', '22222'), None]",True
Minimax,6.167568206787109,4,"{'answer': 'GRANT', 'letters': {'G': 1, 'R': 1, 'A': 1, 'N': 1, 'T': 1}}","[('TRACE', '12200'), ('PINKS', '00100'), ('BIDON', '00001'), ('GRANT', '22222'), None, None]",True
Minimax,28.08297848701477,4,"{'answer': 'FOIST', 'letters': {'F': 1, 'O': 1, 'I': 1, 'S': 1, 'T': 1}}","[('TRACE', '10000'), ('LOUTS', '02011'), ('HAFIZ', '00110'), ('FOIST', '22222'), None, None]",True
Minimax,80.45032143592834,4,"{'answer': 'PHONY', 'letters': {'P': 1, 'H': 1, 'O': 1, 'N': 1, 'Y': 1}}","[('CRATE', '00000'), ('LIONS', '00220'), ('PLUMY', '20002'), ('PHONY', '22222'), None, None]",True
Minimax,32.625166177749634,5,"{'answer': 'FLORA', 'letters': {'F': 1, 'L': 1, 'O': 1, 'R': 1, 'A': 1}}","[('CRATE', '01100'), ('DARIS', '01100'), ('ROYAL', '11011'), ('INFRA', '00122'), ('FLORA', '22222'), None]",True
Minimax,11.833353996276855,5,"{'answer': 'STAID', 'letters': {'S': 1, 'T': 1, 'A': 1, 'I': 1, 'D': 1}}","[('TRACE', '10200'), ('SLUSH', '20000'), ('PINKS', '01001'), ('DANGS', '11001'), ('STAID', '22222'), None]",True
Minimax,49.306674003601074,5,"{'answer': 'UNION', 'letters': {'U': 1, 'N': 2, 'I': 1, 'O': 1}}","[('SALET', '00000'), ('IRONY', '10110'), ('PONGO', '01100'), ('BLOWN', '00102'), ('UNION', '22222'), None]",True
Minimax,29.76198983192444,5,"{'answer': 'EQUAL', 'letters': {'E': 1, 'Q': 1, 'U': 1, 'A': 1, 'L': 1}}","[('CRATE', '00101'), ('LAMPS', '11000'), ('IDEAL', '00122'), ('DANGS', '01000'), ('EQUAL', '22222'), None]",True
